Animal ID,Animal Type,Source,Source Date,Intake Region,Surrender Reason,Status Date,Status,Outcome Eval Cat,Primary Breed,Primary Color,Gender,DOB,Age Years,Age Months
523249,Rabbit,Stray,01/22/2021 15:00,Cowichan & District Branch,,01/22/2021 17:00,Euthanized by Offsite Vet,UU,American,White,Unknown,,,
510189,Rabbit,Owner Surrender,01/15/2021 14:49,Vancouver Branch,Moving/Evicted - Cant Take Pet Where Owner Going,02/14/2021 12:43,Adopted Altered,H,Dutch,Black,Male,05/06/2017,5,7
522753,Rabbit,Owner Surrender,01/13/2021 15:32,Vancouver Branch,Behaviour - Destructive (Chews/Digs/Scratches/etc),01/30/2021 11:05,Adopted Altered,H,Flemish Giant,Orange,Male,05/13/2020,2,7
523053,Rabbit,Humane Officer Surrendered,01/19/2021 21:08,Chilliwack Branch,,02/02/2021 10:53,Adopted Altered,TR,Lop Eared,Brown,Female,10/27/2020,2,1
522916,Rabbit,Stray,01/17/2021 11:18,Vernon & District Branch,,02/03/2021 13:20,Adopted Altered,H,American,Agouti,Male,01/18/2018,4,11
523738,Rabbit,Humane Officer Seized,02/04/2021 16:04,North Cariboo District Branch,,02/12/2021 09:58,Redemption (Offsite),H,Flemish Giant,Sable,Male,02/04/2020,2,10
523775,Rabbit,Stray,02/05/2021 15:18,Burnaby Branch,,03/04/2021 15:37,Adopted Altered,H,American,Black,Male,,,
524484,Rabbit,Stray,02/21/2021 13:01,Vancouver Branch,,02/25/2021 10:05,Euthanized by Offsite Vet,UU,Rex,Black,Unknown,10/23/2020,0,4
523984,Rabbit,Stray,02/10/2021 08:25,East Kootenay Branch,,02/25/2021 12:31,Adopted Unaltered,TR,Flemish Giant,White,Male,12/16/2020,2,0
523985,Rabbit,Stray,02/10/2021 08:25,East Kootenay Branch,,02/25/2021 12:31,Adopted Unaltered,TR,Flemish Giant,White,Female,12/16/2020,2,0
523986,Rabbit,Stray,02/10/2021 08:25,East Kootenay Branch,,02/25/2021 12:31,Adopted Unaltered,TR,Flemish Giant,White,Male,12/16/2020,2,0
520859,Rabbit,Cruelty Case Offspring,11/25/2020 10:18,Vernon & District Branch,,02/25/2021 13:37,Adopted Unaltered,TR,Lionhead,White,Male,11/24/2020,2,0
520862,Rabbit,Cruelty Case Offspring,11/25/2020 10:18,Vernon & District Branch,,02/25/2021 13:37,Adopted Altered,TR,Lionhead,Brown,Female,11/24/2020,2,0
524093,Rabbit,Owner Surrender,02/12/2021 14:13,West Kootenay & District Branch,Life Change - School/Travel/Holidays/Work/etc.,02/26/2021 12:07,Adopted Altered,H,Holland Lop,Black,Male,07/07/2020,2,5
524096,Rabbit,Owner Surrender,02/12/2021 14:13,West Kootenay & District Branch,Life Change - School/Travel/Holidays/Work/etc.,02/26/2021 12:07,Adopted Altered,H,Netherland Dwarf,Fawn,Female,07/07/2020,2,5
520981,Rabbit,Cruelty Case Offspring,11/27/2020 08:53,Vernon & District Branch,,02/27/2021 12:29,Adopted Unaltered,TR,Polish,Orange,Male,11/26/2020,2,0
520985,Rabbit,Cruelty Case Offspring,11/27/2020 08:53,Vernon & District Branch,,02/27/2021 12:29,Adopted Unaltered,TR,Polish,Orange,Male,11/26/2020,2,0
521165,Rabbit,Owner Surrender,12/01/2020 13:15,East Kootenay Branch,Unwanted Litter,02/27/2021 16:22,Adopted Altered,H,New Zealand,White,Female,10/27/2020,2,1
500408,Rabbit,Owner Surrender,01/26/2021 10:44,Chilliwack Branch,Home - Pet Is Showing Signs Of Stress In The Home,03/01/2021 12:35,Adopted Altered,TR,Lionhead,Grey,Male,10/20/2019,3,1
520860,Rabbit,Cruelty Case Offspring,11/25/2020 10:18,Vernon & District Branch,,03/01/2021 14:57,Adopted,TR,Lionhead,White,Male,11/24/2020,2,0
522557,Rabbit,Stray,01/09/2021 13:36,Kamloops & District Branch,,03/02/2021 16:07,Adopted Altered,TR,Lop Eared,Agouti,Female,01/31/2016,6,10
418886,Rabbit,Returns,08/29/2020 14:15,North Peace Branch,,03/06/2021 13:58,Adopted Altered,H,Lionhead,Tan,Female,09/22/2015,7,2
520839,Rabbit,Stray,11/24/2020 14:33,North Cariboo District Branch,,03/06/2021 14:26,Adopted Altered,H,New Zealand,White,Female,01/25/2020,2,10
520983,Rabbit,Cruelty Case Offspring,11/27/2020 08:53,Vernon & District Branch,,03/08/2021 16:14,Adopted Unaltered,TR,Polish,Orange,Male,11/26/2020,2,0
520861,Rabbit,Cruelty Case Offspring,11/25/2020 10:18,Vernon & District Branch,,03/10/2021 15:58,Adopted Altered,TR,Lionhead,Brown,Male,11/24/2020,2,0
524265,Rabbit,Emergency Boarding,02/16/2021 16:38,North Cariboo District Branch,,03/10/2021 16:42,Adopted Altered,H,Lop Eared,Brown,Male,05/16/2020,2,7
521941,Rabbit,Owner Surrender,12/20/2020 13:20,East Kootenay Branch,Unwanted Litter,03/13/2021 12:18,Adopted Altered,H,Harlequin,Lilac Tan,Male,08/20/2020,2,3
522063,Rabbit,Stray,12/23/2020 15:00,Kamloops & District Branch,,03/14/2021 15:03,Adopted Altered,H,Satin,Brown,Male,12/23/2018,3,11
524565,Rabbit,Owner Surrender,02/22/2021 16:11,Victoria Branch,Unwanted Litter,03/19/2021 12:39,Adopted Altered,H,American,Chinchilla/Silver Agouti,Male,10/22/2020,2,1
524566,Rabbit,Owner Surrender,02/22/2021 16:11,Victoria Branch,Unwanted Litter,03/19/2021 12:39,Adopted Altered,H,American,Chinchilla/Silver Agouti,Female,10/22/2020,2,1
525565,Rabbit,Owner Surrender,03/14/2021 14:12,Sunshine Coast Branch ,Life Change - New Baby/Divorce/Relation Split/etc.,03/20/2021 12:36,Adopted Unaltered,TR,Lionhead,Grey,Male,07/14/2020,2,5
337412,Rabbit,Owner Surrender,01/26/2021 16:17,Maple Ridge Branch,Life Change - New Baby/Divorce/Relation Split/etc.,03/23/2021 12:53,Adopted Altered,H,Lionhead,White,Male,06/24/2013,9,5
524533,Rabbit,Stray,02/22/2021 09:38,Campbell River Branch,,03/27/2021 12:26,Adopted Altered,TR,Dwarf,Silver,Female,02/22/2018,4,9
525751,Rabbit,Owner Surrender,03/18/2021 13:21,Campbell River Branch,Feral/Free Roaming - Living on Person’s Property,04/03/2021 12:19,Adopted Altered,TR,Lionhead,Black,Female,05/19/2020,2,6
526319,Rabbit,Owner Surrender,03/30/2021 10:19,Vernon & District Branch,Cant Afford Vet Expenses for Procedure/Illness,03/30/2021 13:20,Unassisted Death,UU,Lionhead,Grey,Female,03/30/2019,2,0
519123,Rabbit,Returns,03/30/2021 14:49,Abbotsford Branch,,04/06/2021 16:17,Adopted Altered,H,American,Orange,Female,10/25/2019,3,1
519123,Rabbit,Returns,03/23/2021 16:25,Abbotsford Branch,,03/30/2021 13:36,Adopted Altered,H,American,Orange,Female,10/25/2019,3,1
515989,Rabbit,Returns,03/07/2021 11:08,Sea To Sky Branch,,04/01/2021 16:23,Adopted Unaltered,H,Lionhead,Pearl Agouti,Female,05/29/2020,2,6
515990,Rabbit,Returns,03/07/2021 11:14,Sea To Sky Branch,,04/01/2021 16:23,Adopted Unaltered,H,Lionhead,Grey,Female,05/29/2020,2,6
524532,Rabbit,Stray,02/22/2021 09:38,Campbell River Branch,,04/10/2021 13:30,Adopted Altered,TR,Lionhead,Black,Male,02/22/2018,4,9
526003,Rabbit,Owner Surrender,03/23/2021 15:45,Abbotsford Branch,Feral/Free Roaming - Living on Person’s Property,04/06/2021 15:37,Adopted Altered,TR,Holland Lop,Grey,Female,03/23/2020,2,8
526004,Rabbit,Owner Surrender,03/23/2021 15:45,Abbotsford Branch,Feral/Free Roaming - Living on Person’s Property,04/06/2021 15:37,Adopted Altered,TR,Hotot,White,Female,03/23/2020,2,8
526709,Rabbit,Euthanasia Request,04/08/2021 16:38,Tri-Cities Education & Adoption Centre,,04/09/2021 16:57,Euthanized by Offsite Vet,UU,Dwarf,White,Female,,,
526114,Rabbit,Stray,03/25/2021 12:03,Cowichan & District Branch,,04/20/2021 14:24,Adopted Altered,TR,American,White,Male,03/25/2020,2,8
527538,Rabbit,Shelter Offspring,04/25/2021 11:07,Vancouver Branch,,04/26/2021 11:10,Unassisted Death,UU,Dutch,Grey,Unknown,04/25/2021,0,0
527539,Rabbit,Shelter Offspring,04/25/2021 11:07,Vancouver Branch,,04/26/2021 11:11,Unassisted Death,UU,Dutch,Grey,Unknown,04/25/2021,0,0
527540,Rabbit,Shelter Offspring,04/25/2021 11:07,Vancouver Branch,,04/29/2021 09:43,Euthanized by Offsite Vet,UU,Dutch,Grey,Unknown,04/25/2021,0,0
527541,Rabbit,Shelter Offspring,04/25/2021 11:07,Vancouver Branch,,04/29/2021 09:42,Unassisted Death,UU,Dutch,Grey,Unknown,04/25/2021,0,0
527542,Rabbit,Shelter Offspring,04/25/2021 11:07,Vancouver Branch,,04/29/2021 09:41,Unassisted Death,UU,Dutch,Grey,Unknown,04/25/2021,0,0
527543,Rabbit,Shelter Offspring,04/25/2021 11:07,Vancouver Branch,,04/29/2021 09:42,Unassisted Death,UU,Dutch,Grey,Unknown,04/25/2021,0,0
525565,Rabbit,Returns,04/18/2021 12:57,Sunshine Coast Branch ,,04/20/2021 14:07,Adopted Altered,H,Lionhead,Grey,Male,07/14/2020,2,5
527050,Rabbit,ACO Impound,04/16/2021 13:21,Burnaby Branch,,04/22/2021 16:09,Adopted,TR,Lionhead,White,Unknown,04/16/2016,6,8
526511,Rabbit,Humane Officer Surrendered,04/05/2021 16:10,East Kootenay Branch,,05/19/2021 14:45,Adopted Altered,TR,Flemish Giant,Fawn,Female,04/18/2016,6,8
524841,Rabbit,Stray,03/01/2021 09:27,East Kootenay Branch,,04/24/2021 13:10,Adopted Altered,TR,Holland Lop,Red,Female,02/08/2021,1,10
524842,Rabbit,Stray,03/01/2021 09:27,East Kootenay Branch,,04/24/2021 13:10,Adopted Altered,TR,Holland Lop,Black,Male,02/08/2021,1,10
527474,Rabbit,Owner Surrender,04/24/2021 14:01,Campbell River Branch,Life Change- Jail/Treatment Centre/Transition Home,05/10/2021 14:01,Euthanized by Offsite Vet,TM,American,Grey,Female,10/03/2019,1,7
524839,Rabbit,Stray,03/01/2021 09:27,East Kootenay Branch,,04/24/2021 14:08,Adopted Altered,TR,Holland Lop,Red,Female,02/08/2021,1,10
524840,Rabbit,Stray,03/01/2021 09:27,East Kootenay Branch,,04/24/2021 14:08,Adopted Altered,TR,Holland Lop,Red,Female,02/08/2021,1,10
525951,Rabbit,Owner Surrender,03/22/2021 15:08,Kamloops & District Branch,Unwanted Litter,04/25/2021 14:53,Adopted Altered,H,Holland Lop,Brown,Female,06/19/2020,2,5
527611,Rabbit,Stray,04/27/2021 15:37,Kamloops & District Branch,,05/02/2021 09:14,Euthanized by Offsite Vet,UU,Rex,Chinchilla/Silver Agouti,Unknown,04/27/2018,3,0
526945,Rabbit,Agency / Shelter,04/14/2021 13:21,Alberni-Clayoquot Branch,,05/01/2021 12:54,Adopted Altered,H,Rhinelander,White,Male,04/20/2020,2,7
526946,Rabbit,Agency / Shelter,04/14/2021 13:21,Alberni-Clayoquot Branch,,05/01/2021 12:54,Adopted Altered,H,Rhinelander,White,Female,04/20/2020,2,7
526171,Rabbit,Stray,03/26/2021 12:17,Burnaby Branch,,04/29/2021 16:31,Adopted Altered,H,American,Brown,Male,,,
528245,Rabbit,Humane Officer Surrendered,05/10/2021 14:03,Chilliwack Branch,,05/10/2021 15:54,Euthanized by Offsite Vet,UU,American,Black,Male,04/10/2021,0,0
537200,Rabbit,Humane Officer Seized,10/12/2021 14:46,Chilliwack Branch,,12/06/2021 09:28,Euthanized by Offsite Vet,UU,Dutch,Tan,Unknown,10/08/2021,0,0
528240,Rabbit,Humane Officer Surrendered,05/10/2021 14:03,Chilliwack Branch,,05/11/2021 15:00,Euthanized by Offsite Vet,UU,American,Black,Male,12/10/2020,0,5
537202,Rabbit,Humane Officer Seized,10/12/2021 14:46,Chilliwack Branch,,10/14/2021 10:01,Unassisted Death,UU,Dutch,Tan,Unknown,10/08/2021,0,0
537203,Rabbit,Humane Officer Seized,10/12/2021 14:46,Chilliwack Branch,,10/14/2021 10:02,Unassisted Death,UU,Dutch,Brown,Unknown,10/08/2021,0,0
537213,Rabbit,Humane Officer Seized,10/12/2021 14:46,Chilliwack Branch,,11/10/2021 15:16,Euthanized by Offsite Vet,UU,Dutch,Tortoiseshell,Male,04/12/2021,0,6
537221,Rabbit,Humane Officer Seized,10/12/2021 14:46,Chilliwack Branch,,11/10/2021 15:10,Euthanized by Offsite Vet,UU,Dutch,Brown,Male,06/12/2021,0,4
527444,Rabbit,Humane Officer Surrendered,04/23/2021 16:12,Maple Ridge Branch,,05/08/2021 11:11,Adopted Altered,H,Dwarf,Blue,Female,04/29/2016,6,7
527084,Rabbit,Humane Officer Surrendered,04/17/2021 11:46,Chilliwack Branch,,05/01/2021 11:16,Adopted Altered,H,Lop Eared,Brown,Female,01/23/2021,1,10
527085,Rabbit,Humane Officer Surrendered,04/17/2021 11:48,Chilliwack Branch,,05/15/2021 15:58,Adopted Altered,H,Lop Eared,Brown,Male,01/23/2021,1,10
527083,Rabbit,Humane Officer Surrendered,04/17/2021 11:44,Chilliwack Branch,,05/01/2021 15:20,Adopted Altered,H,Lop Eared,Brown,Female,01/23/2021,1,10
525800,Rabbit,Stray,03/19/2021 12:47,Kelowna Branch,,05/04/2021 14:38,Adopted Altered,H,American,Brown,Male,03/19/2020,2,8
527898,Rabbit,Stray,05/04/2021 12:08,Abbotsford Branch,,05/07/2021 16:25,Redeemed,TM,Dutch,Brown,Male,05/06/2018,4,7
525619,Rabbit,ACO Impound,03/16/2021 12:55,Burnaby Branch,,07/19/2021 15:36,Adopted Altered,TR,Rex,Grey,Female,01/16/2021,1,11
527817,Rabbit,Owner Surrender,05/02/2021 13:03,Burnaby Branch,Allergies - Person Has Allergies To Pet,05/20/2021 09:42,Adopted Altered,H,Silver Marten,Black,Male,09/18/2020,2,3
527818,Rabbit,Owner Surrender,05/02/2021 13:03,Burnaby Branch,Allergies - Person Has Allergies To Pet,05/20/2021 09:42,Adopted Altered,H,Silver Marten,White,Male,09/18/2020,2,3
524911,Rabbit,Stray,03/02/2021 13:21,South Okanagan/Similkameen Branch,,05/10/2021 12:24,Adopted Altered,TR,Flemish Giant,Brown,Female,03/02/2020,2,9
527974,Rabbit,ACO Impound,05/05/2021 14:53,Vancouver Branch,,09/11/2021 16:32,Adopted Altered,TR,Florida White,White,Female,04/06/2021,1,8
524842,Rabbit,Returns,04/26/2021 14:38,East Kootenay Branch,,05/14/2021 09:18,Adopted Altered,H,Holland Lop,Black,Male,02/08/2021,1,10
524841,Rabbit,Returns,04/26/2021 14:38,East Kootenay Branch,,05/14/2021 09:18,Adopted Altered,H,Holland Lop,Red,Female,02/08/2021,1,10
527218,Rabbit,Stray,04/20/2021 11:09,Vancouver Branch,,05/21/2021 16:20,Adopted Altered,H,American,Brown,Female,04/20/2019,3,7
527473,Rabbit,Owner Surrender,04/24/2021 14:01,Campbell River Branch,Life Change- Jail/Treatment Centre/Transition Home,05/22/2021 13:02,Adopted Altered,H,American,Beige,Female,10/03/2019,3,2
527358,Rabbit,Owner Surrender,04/22/2021 11:34,Campbell River Branch,Life Change-Human Illness/Injury/CareHome/Hospital,05/22/2021 13:02,Adopted Altered,TR,American,Red,Male,04/22/2020,2,7
524567,Rabbit,Owner Surrender,02/22/2021 16:11,Victoria Branch,Unwanted Litter,05/19/2021 16:03,Adopted Altered,H,American,Chinchilla/Silver Agouti,Female,10/22/2020,2,1
524564,Rabbit,Owner Surrender,02/22/2021 16:11,Victoria Branch,Unwanted Litter,05/19/2021 16:03,Adopted Altered,H,American,Chinchilla/Silver Agouti,Male,10/22/2020,2,1
526475,Rabbit,Owner Surrender,04/03/2021 13:15,Victoria Branch,Cant Afford Vet Expenses for Procedure/Illness,05/19/2021 09:46,Adopted Altered,TR,American,Black,Male,10/03/2020,2,2
527858,Rabbit,Stray,05/03/2021 11:50,Chilliwack Branch,,06/10/2021 11:57,Adopted Altered,TM,American,Black,Female,11/03/2019,3,1
529345,Rabbit,Euthanasia Request,05/30/2021 14:22,Abbotsford Branch,,06/01/2021 13:36,Redeemed,TM,Dutch,Black,Unknown,,,
527402,Rabbit,ACO Impound,04/23/2021 10:22,Burnaby Branch,,09/10/2021 10:05,Adopted,H,Rex,Tortoiseshell,Female,03/10/2021,1,9
529504,Rabbit,Owner Surrender,06/02/2021 12:18,North Cariboo District Branch,Moving/Evicted - Cant Take Pet Where Owner Going,06/03/2021 15:57,Adopted Altered,H,English Lop,White,Female,06/02/2020,2,6
529341,Rabbit,Stray,05/30/2021 13:44,Sunshine Coast Branch ,,06/06/2021 09:38,Adopted Unaltered,TR,Dutch,White,Male,12/03/2019,3,0
528848,Rabbit,Humane Officer Surrendered,05/20/2021 18:06,Chilliwack Branch,,06/10/2021 12:11,Adopted,TR,American,Fawn,Male,02/20/2021,1,9
527744,Rabbit,Stray,05/01/2021 09:10,East Kootenay Branch,,06/16/2021 14:32,Adopted Altered,H,Hotot,White,Male,05/01/2019,3,7
529275,Rabbit,Stray,05/29/2021 09:38,East Kootenay Branch,,06/12/2021 11:37,Adopted Unaltered,H,Netherland Dwarf,Fawn,Female,11/29/2020,2,0
529162,Rabbit,Owner Surrender,05/27/2021 12:23,Cowichan & District Branch,Moving/Evicted - Cant Find Pet Friendly Housing,06/11/2021 15:59,Adopted Altered,TR,American,Tan,Male,08/27/2020,2,3
508604,Rabbit,Stray,03/10/2020 12:20,Burnaby Branch,,03/16/2020 16:10,Unassisted Death,UU,Dwarf,White,Male,09/12/2019,0,6
530228,Rabbit,Owner Surrender,06/15/2021 13:13,Cowichan & District Branch,Moving/Evicted - Cant Take Pet Where Owner Going,06/16/2021 16:10,Euthanized by Offsite Vet,UU,Holland Lop,Beige,Female,06/15/2018,3,0
528845,Rabbit,Humane Officer Surrendered,05/20/2021 18:06,Chilliwack Branch,,06/15/2021 14:56,Adopted Altered,TR,American,Agouti,Male,12/20/2020,1,11
537365,Rabbit,Owner Surrender,10/14/2021 14:49,Alberni-Clayoquot Branch,No Time For Pet/Pet Is Too Much Responsibility,11/12/2021 10:59,Adopted Altered,TR,Lop Eared,Grey,Female,10/14/2018,4,2
529147,Rabbit,Agency / Shelter,05/27/2021 09:00,Alberni-Clayoquot Branch,,06/16/2021 11:40,Adopted Altered,TR,Havana,Black,Male,05/27/2017,5,6
528556,Rabbit,Stray,05/16/2021 11:36,West Vancouver Branch,,06/17/2021 12:32,Adopted Altered,TR,American,White,Male,05/16/2018,4,7
529528,Rabbit,Owner Surrender,06/02/2021 16:15,Vancouver Branch,Allergies - Person Has Allergies To Pet,06/20/2021 13:35,Adopted Altered,H,Harlequin,Orange,Female,03/02/2020,2,9
529529,Rabbit,Owner Surrender,06/02/2021 16:15,Vancouver Branch,Allergies - Person Has Allergies To Pet,06/20/2021 13:35,Adopted Altered,H,Harlequin,Orange,Male,03/02/2020,2,9
526240,Rabbit,Owner Surrender,03/27/2021 14:31,West Kootenay & District Branch,Too Many Animals,06/22/2021 13:35,Adopted Altered,TR,Lop Eared,White,Male,03/27/2019,3,8
529335,Rabbit,Owner Surrender,05/30/2021 11:02,Victoria Branch,Too Many Animals,08/04/2021 15:38,Adopted Altered,H,American,Tan,Female,01/30/2021,1,10
529341,Rabbit,Returns,06/15/2021 12:59,Powell River & District Branch,,06/24/2021 12:47,Adopted Altered,TR,Dutch,White,Male,12/03/2019,3,0
530227,Rabbit,Owner Surrender,06/15/2021 13:09,Cowichan & District Branch,Moving/Evicted - Cant Take Pet Where Owner Going,08/07/2021 15:11,Adopted Altered,H,Holland Lop,Grey,Female,06/15/2018,4,6
528590,Rabbit,Stray,05/16/2021 16:01,Vancouver Branch,,07/03/2021 15:03,Adopted Altered,TR,English Spot,White,Female,05/16/2018,4,7
530085,Rabbit,Owner Surrender,06/11/2021 15:59,Vancouver Branch,No Time For Pet/Pet Is Too Much Responsibility,07/03/2021 15:35,Adopted Altered,H,English Spot,White,Female,06/11/2020,2,6
527811,Rabbit,Owner Surrender,05/02/2021 11:55,Shuswap Branch,Life Change-Human Illness/Injury/CareHome/Hospital,07/05/2021 13:59,Adopted,TR,Netherland Dwarf,Grey,Male,05/02/2020,2,7
530538,Rabbit,Stray,06/19/2021 12:13,Williams Lake & District Branch,,07/06/2021 12:48,Adopted Altered,H,Lop Eared,White,Male,03/19/2021,1,8
523912,Rabbit,Stray,02/08/2021 14:31,Vancouver Branch,,07/11/2021 15:33,Adopted Altered,TR,American,Grey,Female,02/08/2019,3,10
530533,Rabbit,Owner Surrender,06/19/2021 10:56,Alberni-Clayoquot Branch,Moving/Evicted - Cant Find Pet Friendly Housing,07/21/2021 11:07,Adopted Altered,H,American,Grey,Female,01/19/2021,1,10
530522,Rabbit,Stray,06/19/2021 07:34,East Kootenay Branch,,07/17/2021 13:33,Adopted Altered,TR,Rex,Black,Male,06/19/2019,3,5
528844,Rabbit,Humane Officer Surrendered,05/20/2021 18:06,Chilliwack Branch,,07/21/2021 16:09,Adopted Altered,TR,American,Tortoiseshell,Male,12/20/2020,1,11
529954,Rabbit,Humane Officer Surrendered,06/09/2021 17:25,Vancouver Branch,,07/24/2021 14:52,Adopted Altered,H,English Spot,White,Female,09/09/2020,2,3
528242,Rabbit,Humane Officer Surrendered,05/10/2021 14:03,Chilliwack Branch,,07/25/2021 13:12,Adopted Altered,TR,American,Black,Male,12/10/2020,2,0
465251,Rabbit,Owner Surrender,06/30/2021 11:06,Surrey Education & Adoption Centre,Life Change-Human Illness/Injury/CareHome/Hospital,07/26/2021 15:46,Adopted Altered,TR,Rex,Brown,Male,06/07/2018,4,6
465256,Rabbit,Owner Surrender,06/30/2021 11:08,Surrey Education & Adoption Centre,Life Change-Human Illness/Injury/CareHome/Hospital,07/26/2021 15:46,Adopted Altered,TR,Rex,Tan,Male,06/14/2018,4,6
531387,Rabbit,ACO Impound,07/04/2021 18:45,Vancouver Branch,,07/27/2021 15:56,Redeemed,H,Netherland Dwarf,White,Male,01/04/2018,4,11
528846,Rabbit,Humane Officer Surrendered,05/20/2021 18:06,Chilliwack Branch,,07/30/2021 13:28,Adopted Altered,TR,American,Tortoiseshell,Male,02/20/2020,2,9
528847,Rabbit,Humane Officer Surrendered,05/20/2021 18:06,Chilliwack Branch,,07/30/2021 13:28,Adopted Altered,TR,American,Tortoiseshell,Male,02/20/2021,1,9
528243,Rabbit,Humane Officer Surrendered,05/10/2021 14:03,Chilliwack Branch,,08/03/2021 14:19,Adopted Altered,TR,American,Black,Male,12/10/2020,2,0
529334,Rabbit,Owner Surrender,05/30/2021 11:02,Victoria Branch,Too Many Animals,08/03/2021 15:18,Adopted Altered,H,American,Brown,Female,01/30/2021,1,10
530190,Rabbit,Stray,06/13/2021 16:45,West Vancouver Branch,,08/15/2021 15:31,Adopted Altered,TR,Angora,Brown,Male,05/10/2021,1,7
530191,Rabbit,Stray,06/13/2021 16:45,West Vancouver Branch,,08/15/2021 15:31,Adopted Altered,TR,Mini Lop,Black,Female,05/10/2021,1,7
533210,Rabbit,Stray,08/05/2021 13:04,Burnaby Branch,,09/02/2021 16:48,Adopted Altered,TR,Rex,Black,Female,12/05/2020,2,0
527732,Rabbit,Stray,04/30/2021 15:35,Vancouver Branch,,08/31/2021 15:04,Adopted Altered,H,American,Grey,Male,04/02/2021,1,8
528244,Rabbit,Humane Officer Surrendered,05/10/2021 14:03,Chilliwack Branch,,09/11/2021 13:57,Adopted,TR,American,Black,Female,12/10/2020,0,10
532480,Rabbit,ACO Impound,07/21/2021 18:54,Vancouver Branch,,11/27/2021 12:10,Adopted Altered,TR,American Sable,Cream,Female,06/29/2021,1,5
533289,Rabbit,Humane Officer Surrendered,08/05/2021 08:42,Quesnel & District Branch,,12/15/2021 11:34,Adopted Unaltered,TR,New Zealand,White,Female,06/05/2021,1,6
497508,Rabbit,Owner Surrender,09/17/2019 11:58,South Peace Branch,Home - Children Not Ready/Not Good With Pet,12/19/2019 12:59,Adopted Altered,H,Rex,Opal/Blue Agouti,Female,02/18/2019,3,10
534002,Rabbit,Owner Surrender,08/17/2021 10:53,Victoria Branch,Cant Afford Vet Expenses for Procedure/Illness,09/18/2021 10:56,Adopted Unaltered,TR,Dwarf,White,Male,02/17/2018,4,10
492987,Rabbit,Owner Surrender,07/24/2019 09:43,East Kootenay Branch,Unwanted Litter,09/28/2019 14:38,Adopted Altered,TR,Rex,Black,Female,12/24/2018,3,11
534757,Rabbit,Agency / Shelter,08/30/2021 15:35,Alberni-Clayoquot Branch,,09/24/2021 14:44,Adopted,TR,Holland Lop,Chocolate Silver Agouti,Male,08/30/2016,6,3
409495,Rabbit,Owner Surrender,02/06/2021 11:09,Victoria Branch,Life Change-Human Illness/Injury/CareHome/Hospital,11/06/2021 14:29,Adopted Altered,H,American,Grey,Male,07/12/2016,6,5
409497,Rabbit,Owner Surrender,02/06/2021 11:09,Victoria Branch,Life Change-Human Illness/Injury/CareHome/Hospital,11/06/2021 14:29,Adopted Altered,H,American,Grey,Female,07/12/2016,6,5
533478,Rabbit,Stray,08/09/2021 13:06,Victoria Branch,,10/09/2021 10:27,Adopted Unaltered,TR,American,White,Female,04/09/2021,1,8
528241,Rabbit,Humane Officer Surrendered,05/10/2021 14:03,Chilliwack Branch,,10/02/2021 15:30,Adopted Altered,TR,American,Tortoiseshell,Male,12/10/2020,2,0
528239,Rabbit,Humane Officer Surrendered,05/10/2021 14:03,Chilliwack Branch,,10/02/2021 15:30,Adopted Altered,TM,American,Black,Male,12/10/2020,2,0
535022,Rabbit,Stray,09/03/2021 12:43,Vernon & District Branch,,10/05/2021 12:23,Adopted Altered,TR,Rex,White,Female,09/23/2019,3,2
533287,Rabbit,Humane Officer Surrendered,08/05/2021 08:42,Quesnel & District Branch,,10/11/2021 15:06,Adopted Altered,TR,New Zealand,White,Male,06/05/2021,1,6
533231,Rabbit,Stray,08/05/2021 14:54,Burnaby Branch,,10/17/2021 12:27,Adopted Altered,H,Flemish Giant,Sable,Female,08/05/2020,2,4
536760,Rabbit,Stray,10/03/2021 10:55,Victoria Branch,,10/23/2021 16:39,Adopted Altered,H,Holland Lop,Brown,Male,02/04/2021,0,9
537035,Rabbit,ACO Impound,10/08/2021 16:29,Maple Ridge Branch,,10/27/2021 13:28,Adopted Altered,H,Lionhead,Brown,Female,04/14/2021,1,8
537036,Rabbit,ACO Impound,10/08/2021 16:29,Maple Ridge Branch,,10/27/2021 13:28,Adopted Altered,H,Lionhead,Brown,Female,04/14/2021,1,8
537113,Rabbit,ACO Impound,10/11/2021 10:30,Maple Ridge Branch,,10/28/2021 15:07,Adopted Altered,TR,New Zealand,Red,Male,10/11/2020,2,2
537128,Rabbit,Stray,10/12/2021 10:39,Burnaby Branch,,10/29/2021 15:58,Adopted Altered,TR,Holland Lop,White,Male,10/15/2017,5,2
537129,Rabbit,Stray,10/12/2021 10:39,Burnaby Branch,,12/02/2021 16:56,Adopted Altered,TR,Holland Lop,Brown,Male,10/12/2017,5,2
510760,Rabbit,Owner Surrender,05/20/2020 14:10,Powell River & District Branch,Unwanted Litter,05/21/2020 14:08,Adopted Unaltered,TR,Havana,Black,Male,02/26/2020,2,9
510762,Rabbit,Owner Surrender,05/20/2020 14:10,Powell River & District Branch,Unwanted Litter,05/21/2020 14:08,Adopted Unaltered,TR,Havana,Black,Male,03/11/2020,2,9
537679,Rabbit,Stray,10/20/2021 12:04,Victoria Branch,,11/24/2021 14:33,Adopted Altered,H,American,Grey,Male,10/20/2018,4,1
538512,Rabbit,Stray,11/04/2021 15:21,Vancouver Branch,,11/09/2021 14:36,Redeemed,H,Dwarf,Black,Female,,,
